user_id,daily_travel_km,electricity_usage_kwh,diet_type,shopping_score,carbon_footprint,electricity_mobile_kwh,electricity_laptop_kwh,electricity_desktop_kwh,electricity_tv_kwh,electricity_tablet_kwh,travel_aboveground_rail_km,travel_underground_rail_km,travel_bus_km,travel_auto_motorcycle_km
739,6,594,Vegan,3,4.260753906131309,29.7,118.8,148.5,207.9,89.1,0.9,1.2,1.8,2.1
742,92,880,Vegan,7,4.260344215082837,44,176,220,308,132,13.8,18.4,27.6,32.2
745,52,819,Vegan,10,3.0941292842142163,40.95,163.8,204.75,286.65,122.85,7.8,10.4,15.6,18.2
748,34,676,Vegan,9,3.6794314999959647,33.8,135.2,169,236.6,101.4,5.1,6.8,10.2,11.9
751,68,948,Vegan,3,1.6189684486970608,47.4,189.6,237,331.8,142.2,10.2,13.6,20.4,23.8
754,12,560,Vegan,2,1.787568755848113,28,112,140,196,84,1.8,2.4,3.6,4.2
757,7,894,Vegan,8,1.3421010147872088,44.7,178.8,223.5,312.9,134.1,1.05,1.4,2.1,2.45
760,17,898,Vegan,7,5.022073664738909,44.9,179.6,224.5,314.3,134.7,2.55,3.4,5.1,5.95
763,34,202,Vegan,9,2.814597203506516,10.1,40.4,50.5,70.7,30.3,5.1,6.8,10.2,11.9
766,65,872,Vegan,6,1.8470394043011413,43.6,174.4,218,305.2,130.8,9.75,13,19.5,22.75
769,75,399,Vegan,8,0.6017927718502032,19.95,79.8,99.75,139.65,59.85,11.25,15,22.5,26.25
772,77,501,Vegan,3,0.6198018911754128,25.05,100.2,125.25,175.35,75.15,11.55,15.4,23.1,26.95
775,71,214,Vegan,5,1.8096124235486184,10.7,42.8,53.5,74.9,32.1,10.65,14.2,21.3,24.85
778,96,165,Vegan,5,1.7129732214912492,8.25,33,41.25,57.75,24.75,14.4,19.2,28.8,33.6
781,30,223,Vegan,5,3.3572873917388297,11.15,44.6,55.75,78.05,33.45,4.5,6,9,10.5
784,95,986,Vegan,7,3.2837853223583924,49.3,197.2,246.5,345.1,147.9,14.25,19,28.5,33.25
787,67,107,Vegan,6,3.549792108739605,5.35,21.4,26.75,37.45,16.05,10.05,13.4,20.1,23.45
790,38,266,Vegan,3,4.219683100302552,13.3,53.2,66.5,93.1,39.9,5.7,7.6,11.4,13.3
793,5,938,Vegan,8,3.0571517002158184,46.9,187.6,234.5,328.3,140.7,0.75,1,1.5,1.75
796,52,595,Vegan,5,4.929830964420536,29.75,119,148.75,208.25,89.25,7.8,10.4,15.6,18.2
799,31,442,Vegan,10,2.551974474748505,22.1,88.4,110.5,154.7,66.3,4.65,6.2,9.3,10.85
802,65,241,Vegan,2,1.4184999063278503,12.05,48.2,60.25,84.35,36.15,9.75,13,19.5,22.75
805,52,557,Vegan,7,2.9127926856390873,27.85,111.4,139.25,194.95,83.55,7.8,10.4,15.6,18.2
808,99,614,Vegan,2,4.235468990905078,30.7,122.8,153.5,214.9,92.1,14.85,19.8,29.7,34.65
811,47,880,Vegan,6,1.2324841458399078,44,176,220,308,132,7.05,9.4,14.1,16.45
814,69,114,Vegan,9,5.151634209365282,5.7,22.8,28.5,39.9,17.1,10.35,13.8,20.7,24.15
817,98,605,Vegan,3,3.0944091627949555,30.25,121,151.25,211.75,90.75,14.7,19.6,29.4,34.3
820,91,210,Vegan,5,1.2246591269417058,10.5,42,52.5,73.5,31.5,13.65,18.2,27.3,31.85
823,90,129,Vegan,6,5.362502499287508,6.45,25.8,32.25,45.15,19.35,13.5,18,27,31.5
826,8,750,Vegan,10,4.150538323845035,37.5,150,187.5,262.5,112.5,1.2,1.6,2.4,2.8
829,45,924,Vegan,10,4.668690306020697,46.2,184.8,231,323.4,138.6,6.75,9,13.5,15.75
832,60,743,Vegan,10,3.021902184621764,37.15,148.6,185.75,260.05,111.45,9,12,18,21
835,83,839,Vegan,6,1.2583912944165356,41.95,167.8,209.75,293.65,125.85,12.45,16.6,24.9,29.05
838,36,907,Vegan,6,2.1136862278783943,45.35,181.4,226.75,317.45,136.05,5.4,7.2,10.8,12.6
841,56,686,Vegan,4,3.15453962463648,34.3,137.2,171.5,240.1,102.9,8.4,11.2,16.8,19.6
844,68,367,Vegan,9,2.8144375913425144,18.35,73.4,91.75,128.45,55.05,10.2,13.6,20.4,23.8
847,86,210,Vegan,7,1.5748926973689827,10.5,42,52.5,73.5,31.5,12.9,17.2,25.8,30.1
850,71,502,Vegan,8,2.8939977511904114,25.1,100.4,125.5,175.7,75.3,10.65,14.2,21.3,24.85
853,59,154,Vegan,4,0.5246765736591986,7.7,30.8,38.5,53.9,23.1,8.85,11.8,17.7,20.65
856,72,545,Vegan,5,4.874778745734921,27.25,109,136.25,190.75,81.75,10.8,14.4,21.6,25.2
859,2,918,Vegan,4,3.119698124617849,45.9,183.6,229.5,321.3,137.7,0.3,0.4,0.6,0.7
862,45,363,Vegan,1,5.003025202967702,18.15,72.6,90.75,127.05,54.45,6.75,9,13.5,15.75
865,80,613,Vegan,7,0.757459426806802,30.65,122.6,153.25,214.55,91.95,12,16,24,28
868,10,372,Vegan,4,1.4888793066730934,18.6,74.4,93,130.2,55.8,1.5,2,3,3.5
871,66,262,Vegan,9,4.839727810927817,13.1,52.4,65.5,91.7,39.3,9.9,13.2,19.8,23.1
874,80,540,Vegan,4,3.0930301345818547,27,108,135,189,81,12,16,24,28
877,23,529,Vegan,7,2.958992370203243,26.45,105.8,132.25,185.15,79.35,3.45,4.6,6.9,8.05
880,28,912,Vegan,8,4.779456115908452,45.6,182.4,228,319.2,136.8,4.2,5.6,8.4,9.8
883,72,458,Vegan,6,3.1775851139953226,22.9,91.6,114.5,160.3,68.7,10.8,14.4,21.6,25.2
886,68,580,Vegan,9,5.055456457144553,29,116,145,203,87,10.2,13.6,20.4,23.8
889,13,993,Vegan,1,4.348135583238976,49.65,198.6,248.25,347.55,148.95,1.95,2.6,3.9,4.55
892,62,576,Vegan,7,4.519768182767254,28.8,115.2,144,201.6,86.4,9.3,12.4,18.6,21.7
895,47,501,Vegan,5,2.252479894172243,25.05,100.2,125.25,175.35,75.15,7.05,9.4,14.1,16.45
898,63,351,Vegan,10,2.7358690638983925,17.55,70.2,87.75,122.85,52.65,9.45,12.6,18.9,22.05
901,16,680,Vegan,7,1.5620595166984566,34,136,170,238,102,2.4,3.2,4.8,5.6
904,21,933,Vegan,10,1.7421132389702931,46.65,186.6,233.25,326.55,139.95,3.15,4.2,6.3,7.35
907,82,779,Vegan,2,3.829426219265508,38.95,155.8,194.75,272.65,116.85,12.3,16.4,24.6,28.7
910,98,789,Vegan,6,1.0745704711904738,39.45,157.8,197.25,276.15,118.35,14.7,19.6,29.4,34.3
913,81,755,Vegan,6,5.283795347285263,37.75,151,188.75,264.25,113.25,12.15,16.2,24.3,28.35
916,38,530,Vegan,2,2.414381391259881,26.5,106,132.5,185.5,79.5,5.7,7.6,11.4,13.3
919,46,731,Vegan,8,4.036263527116666,36.55,146.2,182.75,255.85,109.65,6.9,9.2,13.8,16.1
922,98,241,Vegan,4,4.478797629793117,12.05,48.2,60.25,84.35,36.15,14.7,19.6,29.4,34.3
925,91,863,Vegan,4,4.778488993543668,43.15,172.6,215.75,302.05,129.45,13.65,18.2,27.3,31.85
928,85,923,Vegan,4,3.6970245290866557,46.15,184.6,230.75,323.05,138.45,12.75,17,25.5,29.75
931,71,318,Vegan,10,3.7280316446164288,15.9,63.6,79.5,111.3,47.7,10.65,14.2,21.3,24.85
934,58,470,Vegan,8,0.8382365312558044,23.5,94,117.5,164.5,70.5,8.7,11.6,17.4,20.3
937,68,605,Vegan,3,5.289681595089063,30.25,121,151.25,211.75,90.75,10.2,13.6,20.4,23.8
940,36,757,Vegan,3,4.282024533110026,37.85,151.4,189.25,264.95,113.55,5.4,7.2,10.8,12.6
943,81,694,Vegan,3,0.6365464279634221,34.7,138.8,173.5,242.9,104.1,12.15,16.2,24.3,28.35
946,29,779,Vegan,2,3.4234936646036846,38.95,155.8,194.75,272.65,116.85,4.35,5.8,8.7,10.15
949,40,398,Vegan,1,2.5191283505517124,19.9,79.6,99.5,139.3,59.7,6,8,12,14
952,100,444,Vegan,9,4.286807929853891,22.2,88.8,111,155.4,66.6,15,20,30,35
955,83,903,Vegan,8,2.3271303222917723,45.15,180.6,225.75,316.05,135.45,12.45,16.6,24.9,29.05
958,90,275,Vegan,2,3.2559111021026923,13.75,55,68.75,96.25,41.25,13.5,18,27,31.5
961,60,892,Vegan,2,4.790863322679512,44.6,178.4,223,312.2,133.8,9,12,18,21
964,34,905,Vegan,5,2.4104361506888012,45.25,181,226.25,316.75,135.75,5.1,6.8,10.2,11.9
967,81,708,Vegan,10,1.868743187608692,35.4,141.6,177,247.8,106.2,12.15,16.2,24.3,28.35
970,94,647,Vegan,10,0.9584344713292532,32.35,129.4,161.75,226.45,97.05,14.1,18.8,28.2,32.9
973,36,450,Vegan,3,1.2546814981869954,22.5,90,112.5,157.5,67.5,5.4,7.2,10.8,12.6
976,34,378,Vegan,8,5.050642440139998,18.9,75.6,94.5,132.3,56.7,5.1,6.8,10.2,11.9
979,87,532,Vegan,9,2.995426452729612,26.6,106.4,133,186.2,79.8,13.05,17.4,26.1,30.45
982,10,848,Vegan,5,1.001893597204538,42.4,169.6,212,296.8,127.2,1.5,2,3,3.5
985,91,292,Vegan,1,5.439288355809085,14.6,58.4,73,102.2,43.8,13.65,18.2,27.3,31.85
988,16,288,Vegan,2,0.9739773281184739,14.4,57.6,72,100.8,43.2,2.4,3.2,4.8,5.6
991,15,616,Vegan,2,4.492638874966445,30.8,123.2,154,215.6,92.4,2.25,3,4.5,5.25
994,33,100,Vegan,1,0.5066209201008299,5,20,25,35,15,4.95,6.6,9.9,11.55
997,89,236,Vegan,4,1.5439415618847576,11.8,47.2,59,82.6,35.4,13.35,17.8,26.7,31.15
1000,30,290,Vegan,9,0.9857640210121023,14.5,58,72.5,101.5,43.5,4.5,6,9,10.5
1003,65,946,Vegan,3,0.6757322126599475,47.3,189.2,236.5,331.1,141.9,9.75,13,19.5,22.75
1006,73,981,Vegan,2,3.548906528857795,49.05,196.2,245.25,343.35,147.15,10.95,14.6,21.9,25.55
1009,28,232,Vegan,8,3.361304302091541,11.6,46.4,58,81.2,34.8,4.2,5.6,8.4,9.8
1012,3,315,Vegan,4,3.2357016973410597,15.75,63,78.75,110.25,47.25,0.45,0.6,0.9,1.05
1015,14,302,Vegan,2,4.541801647727103,15.1,60.4,75.5,105.7,45.3,2.1,2.8,4.2,4.9
1018,6,941,Vegan,6,5.196175204772716,47.05,188.2,235.25,329.35,141.15,0.9,1.2,1.8,2.1
1021,40,757,Vegan,3,4.027991338989786,37.85,151.4,189.25,264.95,113.55,6,8,12,14
1024,69,981,Vegan,3,4.78126120314667,49.05,196.2,245.25,343.35,147.15,10.35,13.8,20.7,24.15
1027,71,575,Vegan,10,2.424273420955385,28.75,115,143.75,201.25,86.25,10.65,14.2,21.3,24.85
1030,100,343,Vegan,1,3.0383745639453177,17.15,68.6,85.75,120.05,51.45,15,20,30,35
1033,91,431,Vegan,10,1.621856320876467,21.55,86.2,107.75,150.85,64.65,13.65,18.2,27.3,31.85
1036,47,986,Vegan,3,4.765157044679424,49.3,197.2,246.5,345.1,147.9,7.05,9.4,14.1,16.45
1039,100,406,Vegan,10,2.288626839216723,20.3,81.2,101.5,142.1,60.9,15,20,30,35
1042,5,120,Vegan,7,3.7930451951466133,6,24,30,42,18,0.75,1,1.5,1.75
1045,70,414,Vegan,1,2.3999124946371495,20.7,82.8,103.5,144.9,62.1,10.5,14,21,24.5
1048,59,600,Vegan,1,3.0187116882917566,30,120,150,210,90,8.85,11.8,17.7,20.65
1051,46,495,Vegan,2,3.79363273033385,24.75,99,123.75,173.25,74.25,6.9,9.2,13.8,16.1
1054,77,955,Vegan,8,3.194692484620763,47.75,191,238.75,334.25,143.25,11.55,15.4,23.1,26.95
1057,27,980,Vegan,7,1.5841604031652414,49,196,245,343,147,4.05,5.4,8.1,9.45
1060,18,308,Vegan,9,1.0411410103039698,15.4,61.6,77,107.8,46.2,2.7,3.6,5.4,6.3
1063,29,535,Vegan,9,0.7601645721670182,26.75,107,133.75,187.25,80.25,4.35,5.8,8.7,10.15
1066,92,595,Vegan,8,1.4996822408232204,29.75,119,148.75,208.25,89.25,13.8,18.4,27.6,32.2
1069,56,146,Vegan,8,2.467291617198592,7.3,29.2,36.5,51.1,21.9,8.4,11.2,16.8,19.6
1072,8,857,Vegan,4,3.764049431937317,42.85,171.4,214.25,299.95,128.55,1.2,1.6,2.4,2.8
1075,51,920,Vegan,3,1.435677588746533,46,184,230,322,138,7.65,10.2,15.3,17.85
1078,38,319,Vegan,9,2.7043654970106386,15.95,63.8,79.75,111.65,47.85,5.7,7.6,11.4,13.3
1081,64,647,Vegan,2,4.4150640172453155,32.35,129.4,161.75,226.45,97.05,9.6,12.8,19.2,22.4
1084,80,551,Vegan,7,1.1803626020130866,27.55,110.2,137.75,192.85,82.65,12,16,24,28
1087,69,650,Vegan,4,0.9788206754983604,32.5,130,162.5,227.5,97.5,10.35,13.8,20.7,24.15
1090,56,780,Vegan,2,2.7122089171619463,39,156,195,273,117,8.4,11.2,16.8,19.6
1093,32,296,Vegan,4,3.6994341945898674,14.8,59.2,74,103.6,44.4,4.8,6.4,9.6,11.2
1096,14,441,Vegan,1,2.906645478168664,22.05,88.2,110.25,154.35,66.15,2.1,2.8,4.2,4.9
1099,3,907,Vegan,2,0.6201372179255827,45.35,181.4,226.75,317.45,136.05,0.45,0.6,0.9,1.05
1102,2,555,Vegan,7,4.438620076907919,27.75,111,138.75,194.25,83.25,0.3,0.4,0.6,0.7
1105,38,556,Vegan,9,4.252919821558279,27.8,111.2,139,194.6,83.4,5.7,7.6,11.4,13.3
1108,43,117,Vegan,10,0.6304107596405452,5.85,23.4,29.25,40.95,17.55,6.45,8.6,12.9,15.05
1111,64,505,Vegan,2,4.244521096761165,25.25,101,126.25,176.75,75.75,9.6,12.8,19.2,22.4
1114,25,327,Vegan,2,4.239514851095867,16.35,65.4,81.75,114.45,49.05,3.75,5,7.5,8.75
1117,54,457,Vegan,7,0.8662430178749326,22.85,91.4,114.25,159.95,68.55,8.1,10.8,16.2,18.9
1120,12,465,Vegan,1,4.265515510471095,23.25,93,116.25,162.75,69.75,1.8,2.4,3.6,4.2
1123,72,101,Vegan,8,2.9739234415281808,5.05,20.2,25.25,35.35,15.15,10.8,14.4,21.6,25.2
1126,25,522,Vegan,10,1.449783162057643,26.1,104.4,130.5,182.7,78.3,3.75,5,7.5,8.75
1129,4,207,Vegan,1,4.9032543622899825,10.35,41.4,51.75,72.45,31.05,0.6,0.8,1.2,1.4
1132,22,767,Vegan,1,4.9968356935910725,38.35,153.4,191.75,268.45,115.05,3.3,4.4,6.6,7.7
1135,12,844,Vegan,5,4.086543234886366,42.2,168.8,211,295.4,126.6,1.8,2.4,3.6,4.2
1138,81,142,Vegan,2,1.491028608258827,7.1,28.4,35.5,49.7,21.3,12.15,16.2,24.3,28.35
1141,8,546,Vegan,8,2.2899506621920978,27.3,109.2,136.5,191.1,81.9,1.2,1.6,2.4,2.8
1144,46,777,Vegan,9,2.297464062367421,38.85,155.4,194.25,271.95,116.55,6.9,9.2,13.8,16.1
1147,19,361,Vegan,2,3.665628285409868,18.05,72.2,90.25,126.35,54.15,2.85,3.8,5.7,6.65
1150,5,353,Vegan,4,1.7391437429831913,17.65,70.6,88.25,123.55,52.95,0.75,1,1.5,1.75
1153,44,351,Vegan,5,4.945055010236759,17.55,70.2,87.75,122.85,52.65,6.6,8.8,13.2,15.4
1156,7,752,Vegan,4,4.471206052968608,37.6,150.4,188,263.2,112.8,1.05,1.4,2.1,2.45
1159,92,268,Vegan,8,1.926924856736898,13.4,53.6,67,93.8,40.2,13.8,18.4,27.6,32.2
1162,54,854,Vegan,1,4.510830580626653,42.7,170.8,213.5,298.9,128.1,8.1,10.8,16.2,18.9
1165,82,261,Vegan,8,4.264547298949706,13.05,52.2,65.25,91.35,39.15,12.3,16.4,24.6,28.7
1168,66,730,Vegan,3,2.6178429853383562,36.5,146,182.5,255.5,109.5,9.9,13.2,19.8,23.1
1171,1,689,Vegan,4,5.368437789541582,34.45,137.8,172.25,241.15,103.35,0.15,0.2,0.3,0.35
1174,54,595,Vegan,10,2.2550869272589766,29.75,119,148.75,208.25,89.25,8.1,10.8,16.2,18.9
1177,61,532,Vegan,3,4.433350776728348,26.6,106.4,133,186.2,79.8,9.15,12.2,18.3,21.35
1180,11,517,Vegan,5,5.1075510384438365,25.85,103.4,129.25,180.95,77.55,1.65,2.2,3.3,3.85
1183,71,873,Vegan,2,3.9269882790149717,43.65,174.6,218.25,305.55,130.95,10.65,14.2,21.3,24.85
1186,17,613,Vegan,10,4.0950725098939795,30.65,122.6,153.25,214.55,91.95,2.55,3.4,5.1,5.95
1189,68,911,Vegan,7,5.064352967089645,45.55,182.2,227.75,318.85,136.65,10.2,13.6,20.4,23.8
1192,38,688,Vegan,3,4.484173042853865,34.4,137.6,172,240.8,103.2,5.7,7.6,11.4,13.3
1195,82,317,Vegan,6,3.0679875819337954,15.85,63.4,79.25,110.95,47.55,12.3,16.4,24.6,28.7
1198,98,284,Vegan,6,4.853888281198336,14.2,56.8,71,99.4,42.6,14.7,19.6,29.4,34.3
1201,42,556,Vegan,3,0.7541963551223209,27.8,111.2,139,194.6,83.4,6.3,8.4,12.6,14.7
1204,54,595,Vegan,9,0.9608418058686398,29.75,119,148.75,208.25,89.25,8.1,10.8,16.2,18.9
1207,65,716,Vegan,5,2.825695548441277,35.8,143.2,179,250.6,107.4,9.75,13,19.5,22.75
1210,92,625,Vegan,3,3.0078137622412386,31.25,125,156.25,218.75,93.75,13.8,18.4,27.6,32.2
1213,52,301,Vegan,3,2.9584117401203436,15.05,60.2,75.25,105.35,45.15,7.8,10.4,15.6,18.2
1216,92,119,Vegan,8,0.8561108208789632,5.95,23.8,29.75,41.65,17.85,13.8,18.4,27.6,32.2
1219,80,278,Vegan,4,2.544295085475544,13.9,55.6,69.5,97.3,41.7,12,16,24,28
1222,70,844,Vegan,2,3.2656164438295168,42.2,168.8,211,295.4,126.6,10.5,14,21,24.5
1225,95,460,Vegan,7,4.3032269810418295,23,92,115,161,69,14.25,19,28.5,33.25
1228,48,388,Vegan,3,3.7801507746105605,19.4,77.6,97,135.8,58.2,7.2,9.6,14.4,16.8
1231,32,435,Vegan,3,1.3755840005889985,21.75,87,108.75,152.25,65.25,4.8,6.4,9.6,11.2
1234,7,612,Vegan,4,4.540525574426084,30.6,122.4,153,214.2,91.8,1.05,1.4,2.1,2.45
1237,94,511,Vegan,9,3.9052014687291576,25.55,102.2,127.75,178.85,76.65,14.1,18.8,28.2,32.9
1240,15,327,Vegan,4,1.935420138512757,16.35,65.4,81.75,114.45,49.05,2.25,3,4.5,5.25
1243,90,251,Vegan,8,3.0981843969027123,12.55,50.2,62.75,87.85,37.65,13.5,18,27,31.5
1246,32,722,Vegan,5,1.6072623316969694,36.1,144.4,180.5,252.7,108.3,4.8,6.4,9.6,11.2
1249,71,629,Vegan,2,0.5821492426604159,31.45,125.8,157.25,220.15,94.35,10.65,14.2,21.3,24.85
1252,5,385,Vegan,10,4.415652901356151,19.25,77,96.25,134.75,57.75,0.75,1,1.5,1.75
1255,38,563,Vegan,3,2.75176436765524,28.15,112.6,140.75,197.05,84.45,5.7,7.6,11.4,13.3
1258,24,384,Vegan,5,4.356622537741989,19.2,76.8,96,134.4,57.6,3.6,4.8,7.2,8.4
1261,91,757,Vegan,10,4.967576557557414,37.85,151.4,189.25,264.95,113.55,13.65,18.2,27.3,31.85
1264,32,990,Vegan,7,3.4510687493826273,49.5,198,247.5,346.5,148.5,4.8,6.4,9.6,11.2
1267,65,411,Vegan,4,2.3452717968586576,20.55,82.2,102.75,143.85,61.65,9.75,13,19.5,22.75
1270,16,926,Vegan,7,2.3555844317501746,46.3,185.2,231.5,324.1,138.9,2.4,3.2,4.8,5.6
1273,79,993,Vegan,3,4.707998142318377,49.65,198.6,248.25,347.55,148.95,11.85,15.8,23.7,27.65
1276,54,470,Vegan,3,5.167439938285307,23.5,94,117.5,164.5,70.5,8.1,10.8,16.2,18.9
1279,77,585,Vegan,6,3.336125814867752,29.25,117,146.25,204.75,87.75,11.55,15.4,23.1,26.95
1282,11,844,Vegan,5,1.9033704594422973,42.2,168.8,211,295.4,126.6,1.65,2.2,3.3,3.85
1285,91,420,Vegan,3,5.068542821751823,21,84,105,147,63,13.65,18.2,27.3,31.85
1288,93,248,Vegan,4,1.879113827642432,12.4,49.6,62,86.8,37.2,13.95,18.6,27.9,32.55
1291,37,499,Vegan,5,3.090959439711782,24.95,99.8,124.75,174.65,74.85,5.55,7.4,11.1,12.95
1294,15,223,Vegan,9,1.167720967116547,11.15,44.6,55.75,78.05,33.45,2.25,3,4.5,5.25
1297,13,325,Vegan,1,3.668379034060702,16.25,65,81.25,113.75,48.75,1.95,2.6,3.9,4.55
1300,6,720,Vegan,1,1.6861416818910964,36,144,180,252,108,0.9,1.2,1.8,2.1
1303,76,567,Vegan,8,2.0325602660162025,28.35,113.4,141.75,198.45,85.05,11.4,15.2,22.8,26.6
1306,32,144,Vegan,2,0.6542724296293829,7.2,28.8,36,50.4,21.6,4.8,6.4,9.6,11.2
1309,99,404,Vegan,4,5.3757940449384245,20.2,80.8,101,141.4,60.6,14.85,19.8,29.7,34.65
1312,72,613,Vegan,10,0.6306560487283026,30.65,122.6,153.25,214.55,91.95,10.8,14.4,21.6,25.2
1315,81,375,Vegan,8,0.6483300518491182,18.75,75,93.75,131.25,56.25,12.15,16.2,24.3,28.35
1318,87,474,Vegan,9,5.381959143610731,23.7,94.8,118.5,165.9,71.1,13.05,17.4,26.1,30.45
1321,62,157,Vegan,9,2.4596408144663897,7.85,31.4,39.25,54.95,23.55,9.3,12.4,18.6,21.7
1324,36,331,Vegan,2,4.849335859801913,16.55,66.2,82.75,115.85,49.65,5.4,7.2,10.8,12.6
1327,9,481,Vegan,3,4.340364750773673,24.05,96.2,120.25,168.35,72.15,1.35,1.8,2.7,3.15
1330,100,780,Vegan,9,3.3646520135186626,39,156,195,273,117,15,20,30,35
1333,56,995,Vegan,5,4.4266147459953835,49.75,199,248.75,348.25,149.25,8.4,11.2,16.8,19.6
1336,53,289,Vegan,3,1.2869655971604756,14.45,57.8,72.25,101.15,43.35,7.95,10.6,15.9,18.55
1339,41,939,Vegan,1,3.7093819116980153,46.95,187.8,234.75,328.65,140.85,6.15,8.2,12.3,14.35
1342,76,931,Vegan,2,2.981084902654709,46.55,186.2,232.75,325.85,139.65,11.4,15.2,22.8,26.6
1345,93,690,Vegan,1,2.6323083489536683,34.5,138,172.5,241.5,103.5,13.95,18.6,27.9,32.55
1348,74,968,Vegan,5,3.7118554275394158,48.4,193.6,242,338.8,145.2,11.1,14.8,22.2,25.9
1351,78,895,Vegan,7,3.4613846072241112,44.75,179,223.75,313.25,134.25,11.7,15.6,23.4,27.3
1354,4,586,Vegan,4,0.7165215540625787,29.3,117.2,146.5,205.1,87.9,0.6,0.8,1.2,1.4
1357,95,558,Vegan,6,5.191601337299646,27.9,111.6,139.5,195.3,83.7,14.25,19,28.5,33.25
1360,80,923,Vegan,4,0.9367355553129326,46.15,184.6,230.75,323.05,138.45,12,16,24,28
1363,63,423,Vegan,2,4.570451607999808,21.15,84.6,105.75,148.05,63.45,9.45,12.6,18.9,22.05
1366,71,655,Vegan,6,4.281791216086602,32.75,131,163.75,229.25,98.25,10.65,14.2,21.3,24.85
1369,55,897,Vegan,1,4.178849559065832,44.85,179.4,224.25,313.95,134.55,8.25,11,16.5,19.25
1372,59,877,Vegan,1,2.883937661397411,43.85,175.4,219.25,306.95,131.55,8.85,11.8,17.7,20.65
1375,64,555,Vegan,6,5.266227588631354,27.75,111,138.75,194.25,83.25,9.6,12.8,19.2,22.4
1378,67,185,Vegan,3,3.370600093418418,9.25,37,46.25,64.75,27.75,10.05,13.4,20.1,23.45
1381,54,851,Vegan,6,2.4605810701259534,42.55,170.2,212.75,297.85,127.65,8.1,10.8,16.2,18.9
1384,11,183,Vegan,3,0.8413452193257233,9.15,36.6,45.75,64.05,27.45,1.65,2.2,3.3,3.85
1387,98,618,Vegan,9,2.0222656992347288,30.9,123.6,154.5,216.3,92.7,14.7,19.6,29.4,34.3
1390,3,320,Vegan,8,5.023574747408717,16,64,80,112,48,0.45,0.6,0.9,1.05
1393,93,230,Vegan,5,0.6628746802282799,11.5,46,57.5,80.5,34.5,13.95,18.6,27.9,32.55
1396,6,309,Vegan,6,3.491142350385932,15.45,61.8,77.25,108.15,46.35,0.9,1.2,1.8,2.1
1399,15,154,Vegan,9,4.250367763797236,7.7,30.8,38.5,53.9,23.1,2.25,3,4.5,5.25
1402,29,773,Vegan,9,4.868584568470104,38.65,154.6,193.25,270.55,115.95,4.35,5.8,8.7,10.15
1405,56,626,Vegan,5,4.198456451457286,31.3,125.2,156.5,219.1,93.9,8.4,11.2,16.8,19.6
1408,34,243,Vegan,6,2.590709693172877,12.15,48.6,60.75,85.05,36.45,5.1,6.8,10.2,11.9
1411,49,212,Vegan,2,1.3583868438821858,10.6,42.4,53,74.2,31.8,7.35,9.8,14.7,17.15
1414,73,292,Vegan,9,1.8296536527244736,14.6,58.4,73,102.2,43.8,10.95,14.6,21.9,25.55
1417,81,358,Vegan,1,4.876957211363167,17.9,71.6,89.5,125.3,53.7,12.15,16.2,24.3,28.35
1420,2,323,Vegan,7,1.8984029520235464,16.15,64.6,80.75,113.05,48.45,0.3,0.4,0.6,0.7
1423,13,847,Vegan,1,4.621366741756171,42.35,169.4,211.75,296.45,127.05,1.95,2.6,3.9,4.55
1426,55,376,Vegan,1,1.8786959846420799,18.8,75.2,94,131.6,56.4,8.25,11,16.5,19.25
1429,85,350,Vegan,6,0.6560329301312768,17.5,70,87.5,122.5,52.5,12.75,17,25.5,29.75
1432,77,474,Vegan,9,3.2379024991034284,23.7,94.8,118.5,165.9,71.1,11.55,15.4,23.1,26.95
1435,59,669,Vegan,2,2.4845556581327184,33.45,133.8,167.25,234.15,100.35,8.85,11.8,17.7,20.65
1438,45,585,Vegan,4,2.217095676860777,29.25,117,146.25,204.75,87.75,6.75,9,13.5,15.75
1441,34,325,Vegan,8,5.081960087879727,16.25,65,81.25,113.75,48.75,5.1,6.8,10.2,11.9
1444,59,985,Vegan,5,3.732976886087667,49.25,197,246.25,344.75,147.75,8.85,11.8,17.7,20.65
1447,87,166,Vegan,3,4.215525019950448,8.3,33.2,41.5,58.1,24.9,13.05,17.4,26.1,30.45
1450,59,117,Vegan,9,5.094205148291263,5.85,23.4,29.25,40.95,17.55,8.85,11.8,17.7,20.65
1453,46,802,Vegan,4,3.5125367710471433,40.1,160.4,200.5,280.7,120.3,6.9,9.2,13.8,16.1
1456,92,167,Vegan,7,2.446562383511117,8.35,33.4,41.75,58.45,25.05,13.8,18.4,27.6,32.2
1459,72,887,Vegan,9,2.3541189269412377,44.35,177.4,221.75,310.45,133.05,10.8,14.4,21.6,25.2
1462,53,763,Vegan,6,4.201663932499823,38.15,152.6,190.75,267.05,114.45,7.95,10.6,15.9,18.55
1465,85,148,Vegan,5,1.8709152902317272,7.4,29.6,37,51.8,22.2,12.75,17,25.5,29.75
1468,24,442,Vegan,5,2.6969273551441235,22.1,88.4,110.5,154.7,66.3,3.6,4.8,7.2,8.4
1471,18,772,Vegan,4,4.878739625495982,38.6,154.4,193,270.2,115.8,2.7,3.6,5.4,6.3
1474,88,793,Vegan,7,2.797225696057695,39.65,158.6,198.25,277.55,118.95,13.2,17.6,26.4,30.8
1477,16,267,Vegan,5,0.5177414791848785,13.35,53.4,66.75,93.45,40.05,2.4,3.2,4.8,5.6
